id,id_index,id_2,icon,typeSkill,typeBuff,name,typeEffSkill,range,rangeLan,nTarget,damage,manaLost,timeDelay,nKick,info,Lv_RQ,percentLv,typeDevil,option,EffSpec,LvDevilSkill,phanTramDevilSkill
270,255,0,12,1,0,Double Shot,192,120,120,1,198,0,1000,2,Kỹ năng bắn súng lục đôi của một xạ thủ hải tặc.,16,0,0,"[[28,4],[29,120],[30,32]]","[4,120,32]",0,0
271,256,0,12,1,0,Double Shot,192,120,120,1,220,0,1000,2,Kỹ năng bắn súng lục đôi của một xạ thủ hải tặc.,17,0,0,"[[28,4],[29,130],[30,34]]","[4,130,34]",0,0
272,257,0,12,1,0,Double Shot,192,120,120,1,244,0,1000,2,Kỹ năng bắn súng lục đôi của một xạ thủ hải tặc.,18,0,0,"[[28,4],[29,140],[30,36]]","[4,140,36]",0,0
273,258,0,12,1,0,Double Shot,192,120,120,1,269,0,1000,2,Kỹ năng bắn súng lục đôi của một xạ thủ hải tặc.,19,0,0,"[[28,4],[29,150],[30,38]]","[4,150,38]",0,0
274,259,0,12,1,0,Double Shot,224,120,120,1,295,0,1000,2,Kỹ năng bắn súng lục đôi của một xạ thủ hải tặc.,20,0,0,"[[28,4],[29,160],[30,40]]","[4,160,40]",0,0
275,260,1,13,1,0,Quả cầu lửa,64,120,120,1,70,3,4000,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,1,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
276,260,1,13,1,0,Quả cầu lửa,64,120,120,1,70,3,4000,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,-1,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
278,261,1,13,1,0,Quả cầu lửa,64,120,120,1,78,3,3900,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,2,0,0,"[[28,7],[29,130],[30,60]]","[7,130,60]",0,0
279,262,1,13,1,0,Quả cầu lửa,64,120,120,1,87,3,3800,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,3,0,0,"[[28,7],[29,140],[30,60]]","[7,140,60]",0,0
280,263,1,13,1,0,Quả cầu lửa,64,120,120,1,100,3,3700,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,4,0,0,"[[28,7],[29,150],[30,60]]","[7,150,60]",0,0
281,264,1,13,1,0,Quả cầu lửa,66,120,120,1,117,4,3600,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,5,0,0,"[[11,50],[13,50],[28,7],[29,160],[30,60]]","[7,160,60]",0,0
282,265,1,13,1,0,Quả cầu lửa,66,120,120,1,138,4,3500,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,6,0,0,"[[11,60],[13,50],[28,7],[29,170],[30,60]]","[7,170,60]",0,0
283,266,1,13,1,0,Quả cầu lửa,66,120,120,1,163,4,3400,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,7,0,0,"[[11,70],[13,50],[28,7],[29,180],[30,60]]","[7,180,60]",0,0
284,267,1,13,1,0,Quả cầu lửa,66,120,120,1,191,4,3300,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,8,0,0,"[[11,80],[13,50],[28,7],[29,190],[30,60]]","[7,190,60]",0,0
285,268,1,13,1,0,Quả cầu lửa,66,120,120,1,223,4,3200,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,9,0,0,"[[11,90],[13,50],[28,7],[29,200],[30,60]]","[7,200,60]",0,0
286,269,1,13,1,0,Quả cầu lửa,127,120,120,1,259,6,3100,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,10,0,0,"[[11,100],[13,60],[28,7],[29,210],[30,80]]","[7,210,80]",0,0
287,270,1,13,1,0,Quả cầu lửa,127,120,120,1,299,6,3000,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,11,0,0,"[[11,110],[13,60],[28,7],[29,220],[30,80]]","[7,220,80]",0,0
288,271,1,13,1,0,Quả cầu lửa,127,120,120,1,342,6,2900,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,12,0,0,"[[11,120],[13,60],[28,7],[29,230],[30,80]]","[7,230,80]",0,0
289,272,1,13,1,0,Quả cầu lửa,127,120,120,1,390,6,2800,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,13,0,0,"[[11,130],[13,60],[28,7],[29,240],[30,80]]","[7,240,80]",0,0
290,273,1,13,1,0,Quả cầu lửa,127,120,120,1,441,6,2700,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,14,0,0,"[[11,140],[13,60],[28,7],[29,250],[30,80]]","[7,250,80]",0,0
291,274,1,13,1,0,Quả cầu lửa,193,120,120,1,496,9,2600,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,15,0,0,"[[11,150],[13,70],[28,7],[29,260],[30,80]]","[7,260,80]",0,0
292,275,1,13,1,0,Quả cầu lửa,193,120,120,1,554,9,2500,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,16,0,0,"[[11,160],[13,70],[28,7],[29,270],[30,80]]","[7,270,80]",0,0
293,276,1,13,1,0,Quả cầu lửa,193,120,120,1,617,9,2400,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,17,0,0,"[[11,170],[13,70],[28,7],[29,280],[30,80]]","[7,280,80]",0,0
294,277,1,13,1,0,Quả cầu lửa,193,120,120,1,683,9,2300,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,18,0,0,"[[11,180],[13,70],[28,7],[29,290],[30,80]]","[7,290,80]",0,0
295,278,1,13,1,0,Quả cầu lửa,193,120,120,1,753,9,2200,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,19,0,0,"[[11,190],[13,70],[28,7],[29,300],[30,80]]","[7,300,80]",0,0
296,279,1,13,1,0,Quả cầu lửa,225,120,120,1,827,9,2100,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,20,0,0,"[[11,200],[13,80],[28,7],[29,310],[30,80]]","[7,310,80]",0,0
297,280,2,14,1,0,Pháo hoa,67,80,80,3,50,6,9000,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,1,0,0,[],"[0,-1,-1]",0,0
298,280,2,14,1,0,Pháo hoa,67,80,80,3,50,6,9000,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,-1,0,0,[],"[0,-1,-1]",0,0
300,281,2,14,1,0,Pháo hoa,67,80,80,3,55,6,8800,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,2,0,0,[],"[0,-1,-1]",0,0
301,282,2,14,1,0,Pháo hoa,67,80,80,3,62,7,8600,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,3,0,0,[],"[0,-1,-1]",0,0
302,283,2,14,1,0,Pháo hoa,67,80,80,3,72,7,8400,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,4,0,0,[],"[0,-1,-1]",0,0
303,284,2,14,1,0,Pháo hoa,68,80,80,3,84,8,8200,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,5,0,0,[],"[0,-1,-1]",0,0
304,285,2,14,1,0,Pháo hoa,68,80,80,3,99,8,8000,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,6,0,0,[],"[0,-1,-1]",0,0
305,286,2,14,1,0,Pháo hoa,68,80,80,3,116,9,7800,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,7,0,0,[],"[0,-1,-1]",0,0
306,287,2,14,1,0,Pháo hoa,68,80,80,3,136,9,7600,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,8,0,0,[],"[0,-1,-1]",0,0
307,288,2,14,1,0,Pháo hoa,68,80,80,3,159,10,7400,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,9,0,0,[],"[0,-1,-1]",0,0
308,289,2,14,1,0,Pháo hoa,69,80,80,4,185,10,7200,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,10,0,0,"[[28,7],[29,60],[30,60]]","[7,60,60]",0,0
309,290,2,14,1,0,Pháo hoa,69,80,80,4,214,11,7000,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,11,0,0,"[[28,7],[29,60],[30,60]]","[7,60,60]",0,0
310,291,2,14,1,0,Pháo hoa,69,80,80,4,245,11,6800,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,12,0,0,"[[28,7],[29,70],[30,60]]","[7,70,60]",0,0
311,292,2,14,1,0,Pháo hoa,69,80,80,4,278,12,6600,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,13,0,0,"[[28,7],[29,70],[30,60]]","[7,70,60]",0,0
312,293,2,14,1,0,Pháo hoa,69,80,80,4,315,12,6400,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,14,0,0,"[[28,7],[29,80],[30,60]]","[7,80,60]",0,0
313,294,2,14,1,0,Pháo hoa,194,80,80,4,354,13,6200,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,15,0,0,"[[28,7],[29,80],[30,60]]","[7,80,60]",0,0
314,295,2,14,1,0,Pháo hoa,194,80,80,4,396,13,6000,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,16,0,0,"[[28,7],[29,90],[30,60]]","[7,90,60]",0,0
315,296,2,14,1,0,Pháo hoa,194,80,80,4,441,14,5800,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,17,0,0,"[[28,7],[29,90],[30,60]]","[7,90,60]",0,0
316,297,2,14,1,0,Pháo hoa,194,80,80,4,488,14,5600,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,18,0,0,"[[28,7],[29,100],[30,60]]","[7,100,60]",0,0
317,298,2,14,1,0,Pháo hoa,194,80,80,4,538,15,5400,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,19,0,0,"[[28,7],[29,100],[30,60]]","[7,100,60]",0,0
318,299,2,14,1,0,Pháo hoa,226,80,80,4,591,15,5200,1,Tạo ra một màn trình diễn pháo hoa gây sát thương diện rộng.,20,0,0,"[[28,7],[29,110],[30,60]]","[7,110,60]",0,0
319,300,1000,15,3,0,Bản năng sinh tồn,0,0,0,0,0,0,0,0,"Rèn luyện cách sinh tồn trong rừng, tăng sức chịu đựng cơ thể.",-1,0,0,"[[17,400]]","[0,-1,-1]",0,0
320,300,1000,15,3,0,Bản năng sinh tồn,0,0,0,0,0,0,0,0,"Rèn luyện cách sinh tồn trong rừng, tăng sức chịu đựng cơ thể.",1,0,0,"[[17,400]]","[0,-1,-1]",0,0
321,301,1000,15,3,0,Bản năng sinh tồn +1,0,0,0,0,0,0,0,0,"Rèn luyện cách sinh tồn trong rừng, tăng sức chịu đựng cơ thể.",2,0,0,"[[17,500]]","[0,-1,-1]",0,0
322,305,1001,16,3,0,Vận động viên Marathon,0,0,0,0,0,0,0,0,Chạy bộ quanh đảo để có khả năng chiến đấu không mệt mỏi.,-1,0,0,"[[18,200]]","[0,-1,-1]",0,0
323,305,1001,16,3,0,Vận động viên Marathon,0,0,0,0,0,0,0,0,Chạy bộ quanh đảo để có khả năng chiến đấu không mệt mỏi.,1,0,0,"[[18,200]]","[0,-1,-1]",0,0
324,306,1001,16,3,0,Vận động viên Marathon +1,0,0,0,0,0,0,0,0,Chạy bộ quanh đảo để có khả năng chiến đấu không mệt mỏi.,2,0,0,"[[18,250]]","[0,-1,-1]",0,0
326,310,1002,17,2,1,Thôi miên,46,120,320,1,0,10,30000,0,Tự thôi miên bản thân hoặc đồng đội để gia tăng giới hạn của đòn tấn công.,-1,0,0,[],"[0,-1,-1]",0,0
330,315,1003,18,2,1,Tekkai,46,120,320,1,0,10,30000,0,"Một trong 6 tuyệt kỹ của Lục Thức, biến các cơ bắp trở nên cứng như sắt thép.",-1,0,0,[],"[0,-1,-1]",0,0
334,320,1004,19,3,0,Ý chí của D,0,0,0,0,0,0,0,0,"Tăng khả năng kháng lại tác dụng phụ của đòn tấn công vật lý như Hoa mắt, choáng, chảy máu, giảm tấn công, giảm phòng thủ.",-1,0,0,[],"[0,-1,-1]",0,0
336,325,1005,20,3,0,Tinh thần võ sĩ đạo,0,0,0,0,0,0,0,0,"Tăng khả năng kháng lại tác dụng phụ của đòn tấn công thuộc tính như Lửa cháy, Đóng băng, Điện giật và Trúng độc.",-1,0,0,[],"[0,-1,-1]",0,0
339,375,3,24,4,0,Bazooka Thủy Chiến,133,120,320,1,80,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,1,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
340,376,3,24,4,0,Bazooka Thủy Chiến,133,120,320,1,85,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,2,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
341,377,3,24,4,0,Bazooka Thủy Chiến,133,120,320,1,92,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,3,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
342,378,3,24,4,0,Bazooka Thủy Chiến,133,120,320,1,102,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,4,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
343,379,3,24,4,0,Bazooka Thủy Chiến,134,120,320,1,114,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,5,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
344,380,3,24,4,0,Bazooka Thủy Chiến,134,120,320,1,128,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,6,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
345,381,3,24,4,0,Bazooka Thủy Chiến,134,120,320,1,145,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,7,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
346,382,3,24,4,0,Bazooka Thủy Chiến,134,120,320,1,164,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,8,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
347,383,3,24,4,0,Bazooka Thủy Chiến,134,120,320,1,186,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,9,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
348,384,3,24,4,0,Bazooka Thủy Chiến,135,120,320,1,210,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,10,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
349,385,3,24,4,0,Bazooka Thủy Chiến,135,120,320,1,237,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,11,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
350,386,3,24,4,0,Bazooka Thủy Chiến,135,120,320,1,265,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,12,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
351,387,3,24,4,0,Bazooka Thủy Chiến,135,120,320,1,297,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,13,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
352,388,3,24,4,0,Bazooka Thủy Chiến,135,120,320,1,330,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,14,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
353,389,3,24,4,0,Bazooka Thủy Chiến,135,120,320,1,367,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,15,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
354,390,3,24,4,0,Bazooka Thủy Chiến,135,120,320,1,405,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,16,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
355,391,3,24,4,0,Bazooka Thủy Chiến,135,120,320,1,446,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,17,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
356,392,3,24,4,0,Bazooka Thủy Chiến,135,120,320,1,489,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,18,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
357,393,3,24,4,0,Bazooka Thủy Chiến,135,120,320,1,535,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,19,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
358,394,3,24,4,0,Bazooka Thủy Chiến,135,120,320,1,583,2,1487,1,Tung một cú đấm nhanh như viên đạn súng lục.,20,0,0,"[[28,5],[29,60],[30,20]]","[5,60,20]",0,0
359,395,3,25,4,0,Nhị trảm Thủy Chiến,42,120,320,1,85,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,1,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
360,395,3,25,4,0,Nhị trảm Thủy Chiến,42,120,120,1,80,2,1500,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,-1,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
362,396,3,25,4,0,Nhị trảm Thủy Chiến,42,120,320,1,102,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,2,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
363,397,3,25,4,0,Nhị trảm Thủy Chiến,42,120,320,1,114,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,3,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
364,398,3,25,4,0,Nhị trảm Thủy Chiến,42,120,320,1,128,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,4,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
365,399,3,25,4,0,Nhị trảm Thủy Chiến,43,120,320,1,145,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,5,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
366,400,3,25,4,0,Nhị trảm Thủy Chiến,43,120,320,1,164,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,6,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
367,401,3,25,4,0,Nhị trảm Thủy Chiến,43,120,320,1,186,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,7,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
368,402,3,25,4,0,Nhị trảm Thủy Chiến,43,120,320,1,210,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,8,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
369,403,3,25,4,0,Nhị trảm Thủy Chiến,43,120,320,1,237,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,9,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
370,404,3,25,4,0,Nhị trảm Thủy Chiến,19,120,320,1,265,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,10,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
371,405,3,25,4,0,Nhị trảm Thủy Chiến,19,120,320,1,297,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,11,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
372,406,3,25,4,0,Nhị trảm Thủy Chiến,19,120,320,1,330,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,12,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
373,407,3,25,4,0,Nhị trảm Thủy Chiến,19,120,320,1,367,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,13,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
374,408,3,25,4,0,Nhị trảm Thủy Chiến,19,120,320,1,405,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,14,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
375,409,3,25,4,0,Nhị trảm Thủy Chiến,19,120,320,1,446,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,15,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
376,410,3,25,4,0,Nhị trảm Thủy Chiến,19,120,320,1,489,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,16,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
377,411,3,25,4,0,Nhị trảm Thủy Chiến,19,120,320,1,535,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,17,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
378,412,3,25,4,0,Nhị trảm Thủy Chiến,19,120,320,1,583,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,18,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
379,413,3,25,4,0,Nhị trảm Thủy Chiến,19,120,320,1,600,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,19,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
380,414,3,25,4,0,Nhị trảm Thủy Chiến,19,120,320,1,635,2,1487,1,Tung ra 2 đường kiếm song song tấn công đối thủ từ khoản cách xa.,20,0,0,"[[28,2],[29,60],[30,40]]","[2,60,40]",0,0
381,415,3,26,4,0,Knock out Thủy Chiến,136,120,120,1,80,2,1500,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,1,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
382,415,3,26,4,0,Knock out Thủy Chiến,136,120,120,1,80,2,1500,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,-1,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
383,416,3,26,4,0,Knock out Thủy Chiến,136,120,320,1,85,2,1487,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,2,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
385,417,3,26,4,0,Knock out Thủy Chiến,136,120,320,1,92,2,1487,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,3,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
386,418,3,26,4,0,Knock out Thủy Chiến,136,120,320,1,102,2,1487,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,4,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
387,419,3,26,4,0,Knock out Thủy Chiến,137,120,320,1,114,2,1487,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,5,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
388,420,3,26,4,0,Knock out Thủy Chiến,137,120,320,1,128,2,1487,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,6,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
389,421,3,26,4,0,Knock out Thủy Chiến,137,120,320,1,145,2,1487,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,7,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
390,422,3,26,4,0,Knock out Thủy Chiến,137,120,320,1,186,2,1487,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,8,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
391,423,3,26,4,0,Knock out Thủy Chiến,137,120,320,1,210,2,1487,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,9,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
392,424,3,26,4,0,Knock out Thủy Chiến,138,120,320,1,237,2,1487,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,10,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
393,425,3,26,4,0,Knock out Thủy Chiến,138,120,320,1,265,2,1487,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,11,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
394,426,3,26,4,0,Knock out Thủy Chiến,138,120,320,1,297,2,1487,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,12,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
395,427,3,26,4,0,Knock out Thủy Chiến,138,120,320,1,330,2,1487,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,13,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
396,428,3,26,4,0,Knock out Thủy Chiến,138,120,320,1,367,2,1487,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,14,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
397,429,3,26,4,0,Knock out Thủy Chiến,138,120,320,1,405,2,1487,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,15,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
398,430,3,26,4,0,Knock out Thủy Chiến,138,120,320,1,446,2,1487,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,16,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
399,431,3,26,4,0,Knock out Thủy Chiến,138,120,320,1,489,2,1487,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,17,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
400,432,3,26,4,0,Knock out Thủy Chiến,138,120,320,1,535,2,1487,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,18,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
401,433,3,26,4,0,Knock out Thủy Chiến,138,120,320,1,583,2,1487,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,19,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
402,434,3,26,4,0,Knock out Thủy Chiến,138,120,320,1,600,2,1487,1,Lao đến đối phương và tung một cú đá khiến đối thủ bật lên cao.,20,0,0,"[[28,4],[29,60],[30,20]]","[4,60,20]",0,0
403,435,3,27,4,0,Bóng điện Thủy Chiến,11,120,120,1,65,3,1500,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,1,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
404,435,3,27,4,0,Bóng điện Thủy Chiến,11,120,120,1,65,3,1500,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,-1,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
405,436,3,27,4,0,Bóng điện Thủy Chiến,11,120,320,1,85,3,1487,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,2,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
407,437,3,27,4,0,Bóng điện Thủy Chiến,11,120,320,1,92,3,1487,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,3,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
408,438,3,27,4,0,Bóng điện Thủy Chiến,11,120,320,1,103,3,1487,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,4,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
409,439,3,27,4,0,Bóng điện Thủy Chiến,139,120,320,1,114,3,1487,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,5,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
